"Predator","Year","Predator.no","Prey","Prey.no","eatenW"
"Grey.seal",2010,5,"Whiting",9,3074.15615359133
"Grey.seal",2011,5,"Whiting",9,3909.63887789005
"Grey.seal",2012,5,"Whiting",9,3228.92103215289
"Grey.seal",2013,5,"Whiting",9,2489.32317749729
"Grey.seal",2014,5,"Whiting",9,2758.6879305239
"Grey.seal",2015,5,"Whiting",9,2668.88316395473
"Grey.seal",2016,5,"Whiting",9,3451.81129692846
"Grey.seal",2017,5,"Whiting",9,1940.66529474233
"Grey.seal",2018,5,"Whiting",9,2556.25302465044
"Grey.seal",2019,5,"Whiting",9,1647.00467214726
"Habour porpoise",1974,6,"Whiting",9,48419.1786302341
"Habour porpoise",1975,6,"Whiting",9,50637.8720852043
"Habour porpoise",1976,6,"Whiting",9,50711.1049526015
"Habour porpoise",1977,6,"Whiting",9,48537.1109017309
"Habour porpoise",1978,6,"Whiting",9,44340.1002652216
"Habour porpoise",1979,6,"Whiting",9,50471.4381345056
"Habour porpoise",1980,6,"Whiting",9,47034.0385753901
"Habour porpoise",1981,6,"Whiting",9,38639.0813372745
"Habour porpoise",1982,6,"Whiting",9,33951.3185081338
"Habour porpoise",1983,6,"Whiting",9,30080.3063021392
"Habour porpoise",1984,6,"Whiting",9,27046.8162339464
"Habour porpoise",1985,6,"Whiting",9,28062.2483238503
"Habour porpoise",1986,6,"Whiting",9,34965.6557027906
"Habour porpoise",1987,6,"Whiting",9,30243.4105551436
"Habour porpoise",1988,6,"Whiting",9,33495.8215100387
"Habour porpoise",1989,6,"Whiting",9,36304.2314458733
"Habour porpoise",1990,6,"Whiting",9,33290.6936497512
"Habour porpoise",1991,6,"Whiting",9,34614.2045782968
"Habour porpoise",1992,6,"Whiting",9,32045.0946534851
"Habour porpoise",1993,6,"Whiting",9,29597.8036812764
"Habour porpoise",1994,6,"Whiting",9,27822.2409064197
"Habour porpoise",1995,6,"Whiting",9,27647.247695413
"Habour porpoise",1996,6,"Whiting",9,24988.7739101655
"Habour porpoise",1997,6,"Whiting",9,20657.5580803859
"Habour porpoise",1998,6,"Whiting",9,23188.5541514931
"Habour porpoise",1999,6,"Whiting",9,25471.3990820459
"Habour porpoise",2000,6,"Whiting",9,29708.2156026506
"Habour porpoise",2001,6,"Whiting",9,30826.8921676034
"Habour porpoise",2002,6,"Whiting",9,27013.3589146266
"Habour porpoise",2003,6,"Whiting",9,21755.9152214979
"Habour porpoise",2004,6,"Whiting",9,20130.7229663191
"Habour porpoise",2005,6,"Whiting",9,20556.4162876108
"Habour porpoise",2006,6,"Whiting",9,20465.2320410814
"Habour porpoise",2007,6,"Whiting",9,19159.8400056376
"Habour porpoise",2008,6,"Whiting",9,21687.6752635584
"Habour porpoise",2009,6,"Whiting",9,20115.9912978106
"Habour porpoise",2010,6,"Whiting",9,22614.8250481262
"Habour porpoise",2011,6,"Whiting",9,23822.2596717087
"Habour porpoise",2012,6,"Whiting",9,21941.6044106973
"Habour porpoise",2013,6,"Whiting",9,19895.642395489
"Habour porpoise",2014,6,"Whiting",9,21264.0175360444
"Habour porpoise",2015,6,"Whiting",9,21874.6324999336
"Habour porpoise",2016,6,"Whiting",9,24463.3321228078
"Habour porpoise",2017,6,"Whiting",9,23618.451626781
"Habour porpoise",2018,6,"Whiting",9,24778.1179674987
"Habour porpoise",2019,6,"Whiting",9,25677.9878598437
"Cod",1974,8,"Whiting",9,93442.8953155618
"Cod",1975,8,"Whiting",9,101960.481736822
"Cod",1976,8,"Whiting",9,131607.634924883
"Cod",1977,8,"Whiting",9,137915.40432325
"Cod",1978,8,"Whiting",9,133780.650575887
"Cod",1979,8,"Whiting",9,123445.154277901
"Cod",1980,8,"Whiting",9,137256.847941772
"Cod",1981,8,"Whiting",9,113869.683020253
"Cod",1982,8,"Whiting",9,69153.4122180698
"Cod",1983,8,"Whiting",9,55658.3086847471
"Cod",1984,8,"Whiting",9,48872.7904568847
"Cod",1985,8,"Whiting",9,62079.8452482974
"Cod",1986,8,"Whiting",9,60399.1016475639
"Cod",1987,8,"Whiting",9,73342.033187899
"Cod",1988,8,"Whiting",9,60838.7889761889
"Cod",1989,8,"Whiting",9,55104.462425859
"Cod",1990,8,"Whiting",9,42305.7424799625
"Cod",1991,8,"Whiting",9,29714.6110697032
"Cod",1992,8,"Whiting",9,27930.1856474346
"Cod",1993,8,"Whiting",9,30069.9409345557
"Cod",1994,8,"Whiting",9,26687.3288148534
"Cod",1995,8,"Whiting",9,29974.0608270934
"Cod",1996,8,"Whiting",9,22396.5305399537
"Cod",1997,8,"Whiting",9,19034.3706849372
"Cod",1998,8,"Whiting",9,24072.9056891116
"Cod",1999,8,"Whiting",9,14299.6315831125
"Cod",2000,8,"Whiting",9,13959.5811050162
"Cod",2001,8,"Whiting",9,20447.5374606724
"Cod",2002,8,"Whiting",9,13052.2611138511
"Cod",2003,8,"Whiting",9,8221.2974572098
"Cod",2004,8,"Whiting",9,6201.13646740175
"Cod",2005,8,"Whiting",9,6293.18799655434
"Cod",2006,8,"Whiting",9,6604.82569369036
"Cod",2007,8,"Whiting",9,8099.12217534038
"Cod",2008,8,"Whiting",9,8263.6628575308
"Cod",2009,8,"Whiting",9,6308.67411824598
"Cod",2010,8,"Whiting",9,7629.26740770459
"Cod",2011,8,"Whiting",9,9863.7190614941
"Cod",2012,8,"Whiting",9,8731.11659820208
"Cod",2013,8,"Whiting",9,7835.35676234906
"Cod",2014,8,"Whiting",9,9487.14513131739
"Cod",2015,8,"Whiting",9,11303.9632769914
"Cod",2016,8,"Whiting",9,13305.474530551
"Cod",2017,8,"Whiting",9,12138.234629634
"Cod",2018,8,"Whiting",9,10370.0285982309
"Cod",2019,8,"Whiting",9,7705.14121160226
"Whiting",1974,9,"Whiting",9,86072.450705907
"Whiting",1975,9,"Whiting",9,105887.196272732
"Whiting",1976,9,"Whiting",9,147238.599843302
"Whiting",1977,9,"Whiting",9,147846.291724995
"Whiting",1978,9,"Whiting",9,125608.976074102
"Whiting",1979,9,"Whiting",9,108789.580933084
"Whiting",1980,9,"Whiting",9,140722.296844749
"Whiting",1981,9,"Whiting",9,89666.538889063
"Whiting",1982,9,"Whiting",9,58342.8010517505
"Whiting",1983,9,"Whiting",9,42375.2646358763
"Whiting",1984,9,"Whiting",9,43086.3289323681
"Whiting",1985,9,"Whiting",9,48933.6296140168
"Whiting",1986,9,"Whiting",9,72430.785947696
"Whiting",1987,9,"Whiting",9,76732.0546195746
"Whiting",1988,9,"Whiting",9,87647.112197908
"Whiting",1989,9,"Whiting",9,91293.1471371459
"Whiting",1990,9,"Whiting",9,52395.6827973988
"Whiting",1991,9,"Whiting",9,43826.0353980615
"Whiting",1992,9,"Whiting",9,40694.4615570641
"Whiting",1993,9,"Whiting",9,37086.4948148316
"Whiting",1994,9,"Whiting",9,28015.818147181
"Whiting",1995,9,"Whiting",9,27877.2854561862
"Whiting",1996,9,"Whiting",9,20094.4566052202
"Whiting",1997,9,"Whiting",9,17614.657713256
"Whiting",1998,9,"Whiting",9,25487.2255003441
"Whiting",1999,9,"Whiting",9,22171.1387989733
"Whiting",2000,9,"Whiting",9,23478.9396543381
"Whiting",2001,9,"Whiting",9,43584.7666301718
"Whiting",2002,9,"Whiting",9,32980.6762382777
"Whiting",2003,9,"Whiting",9,20391.002802113
"Whiting",2004,9,"Whiting",9,15355.0219737184
"Whiting",2005,9,"Whiting",9,13136.4270783407
"Whiting",2006,9,"Whiting",9,10708.6016408347
"Whiting",2007,9,"Whiting",9,12364.5757193041
"Whiting",2008,9,"Whiting",9,12697.9100613039
"Whiting",2009,9,"Whiting",9,9175.09035706409
"Whiting",2010,9,"Whiting",9,13229.0214105309
"Whiting",2011,9,"Whiting",9,18545.923332999
"Whiting",2012,9,"Whiting",9,12956.0054845693
"Whiting",2013,9,"Whiting",9,11067.2258550066
"Whiting",2014,9,"Whiting",9,11777.4729559499
"Whiting",2015,9,"Whiting",9,13430.5030137464
"Whiting",2016,9,"Whiting",9,21254.0461182472
"Whiting",2017,9,"Whiting",9,20181.9571454603
"Whiting",2018,9,"Whiting",9,17158.5079750242
"Whiting",2019,9,"Whiting",9,15249.2073908523
"Saithe",1974,11,"Whiting",9,148782.730766926
"Saithe",1975,11,"Whiting",9,163088.357026944
"Saithe",1976,11,"Whiting",9,160326.488071516
"Saithe",1977,11,"Whiting",9,136238.287069385
"Saithe",1978,11,"Whiting",9,133189.460409162
"Saithe",1979,11,"Whiting",9,111725.087288863
"Saithe",1980,11,"Whiting",9,90378.7233641688
"Saithe",1981,11,"Whiting",9,100604.161372378
"Saithe",1982,11,"Whiting",9,63299.1099025662
"Saithe",1983,11,"Whiting",9,53981.0741642671
"Saithe",1984,11,"Whiting",9,46150.0804030995
"Saithe",1985,11,"Whiting",9,46091.6723569019
"Saithe",1986,11,"Whiting",9,56027.8858234151
"Saithe",1987,11,"Whiting",9,60139.0190828994
"Saithe",1988,11,"Whiting",9,55128.9769150054
"Saithe",1989,11,"Whiting",9,55418.9657696952
"Saithe",1990,11,"Whiting",9,38562.5227441964
"Saithe",1991,11,"Whiting",9,32600.4060987091
"Saithe",1992,11,"Whiting",9,33731.9394812572
"Saithe",1993,11,"Whiting",9,37352.8364866165
"Saithe",1994,11,"Whiting",9,34051.8853279587
"Saithe",1995,11,"Whiting",9,45551.2526944627
"Saithe",1996,11,"Whiting",9,33044.3555400694
"Saithe",1997,11,"Whiting",9,26789.8815014301
"Saithe",1998,11,"Whiting",9,38332.7420974187
"Saithe",1999,11,"Whiting",9,38597.4309695401
"Saithe",2000,11,"Whiting",9,39523.1810910703
"Saithe",2001,11,"Whiting",9,56956.4378114206
"Saithe",2002,11,"Whiting",9,60466.7310583837
"Saithe",2003,11,"Whiting",9,30800.3452065462
"Saithe",2004,11,"Whiting",9,40316.89486522
"Saithe",2005,11,"Whiting",9,32122.614269329
"Saithe",2006,11,"Whiting",9,28378.2057275363
"Saithe",2007,11,"Whiting",9,30394.5475087824
"Saithe",2008,11,"Whiting",9,29645.4950156893
"Saithe",2009,11,"Whiting",9,21333.3203471337
"Saithe",2010,11,"Whiting",9,23059.529913312
"Saithe",2011,11,"Whiting",9,24492.1893618597
"Saithe",2012,11,"Whiting",9,15727.4310569958
"Saithe",2013,11,"Whiting",9,15697.3407555271
"Saithe",2014,11,"Whiting",9,23099.4062350236
"Saithe",2015,11,"Whiting",9,20852.6057567125
"Saithe",2016,11,"Whiting",9,27741.4728821289
"Saithe",2017,11,"Whiting",9,32059.5580264984
"Saithe",2018,11,"Whiting",9,26375.3329438691
"Saithe",2019,11,"Whiting",9,25259.9551094591
"Sea birds",1974,1,"Haddock",10,13246.4712413088
"Sea birds",1975,1,"Haddock",10,1301.6028140764
"Sea birds",1976,1,"Haddock",10,2746.7501349816
"Sea birds",1977,1,"Haddock",10,4390.2534682072
"Sea birds",1978,1,"Haddock",10,5533.9012954368
"Sea birds",1979,1,"Haddock",10,10573.310132792
"Sea birds",1980,1,"Haddock",10,6770.680324144
"Sea birds",1981,1,"Haddock",10,10331.0549799864
"Sea birds",1982,1,"Haddock",10,8088.9892304848
"Sea birds",1983,1,"Haddock",10,11127.5047624224
"Sea birds",1984,1,"Haddock",10,4519.10622337416
"Sea birds",1985,1,"Haddock",10,3968.12086753632
"Sea birds",1986,1,"Haddock",10,7359.2362190688
"Sea birds",1987,1,"Haddock",10,1097.18642159632
"Sea birds",1988,1,"Haddock",10,1024.02191827232
"Sea birds",1989,1,"Haddock",10,1700.76309978432
"Sea birds",1990,1,"Haddock",10,4424.87224591808
"Sea birds",1991,1,"Haddock",10,5549.55330593664
"Sea birds",1992,1,"Haddock",10,6172.53046680776
"Sea birds",1993,1,"Haddock",10,1907.48111394192
"Sea birds",1994,1,"Haddock",10,7545.9873883856
"Sea birds",1995,1,"Haddock",10,4233.1845744408
"Sea birds",1996,1,"Haddock",10,2412.64491434384
"Sea birds",1997,1,"Haddock",10,2348.95206181152
"Sea birds",1998,1,"Haddock",10,1496.00815036992
"Sea birds",1999,1,"Haddock",10,10906.309363224
"Sea birds",2000,1,"Haddock",10,3836.83943069856
"Sea birds",2001,1,"Haddock",10,634.135577464224
"Sea birds",2002,1,"Haddock",10,1292.60086279808
"Sea birds",2003,1,"Haddock",10,2058.8020348764
"Sea birds",2004,1,"Haddock",10,1592.43947926008
"Sea birds",2005,1,"Haddock",10,11511.9901380352
"Sea birds",2006,1,"Haddock",10,3446.5073140388
"Sea birds",2007,1,"Haddock",10,1824.6982226176
"Sea birds",2008,1,"Haddock",10,1199.61240520352
"Sea birds",2009,1,"Haddock",10,4360.7677721256
"Sea birds",2010,1,"Haddock",10,713.129901037136
"Sea birds",2011,1,"Haddock",10,461.56581560144
"Sea birds",2012,1,"Haddock",10,1059.06134256014
"Sea birds",2013,1,"Haddock",10,536.23970903668
"Sea birds",2014,1,"Haddock",10,3328.256176652
"Sea birds",2015,1,"Haddock",10,1471.32921751992
"Sea birds",2016,1,"Haddock",10,1989.90423954432
"Sea birds",2017,1,"Haddock",10,1075.43525049761
"Sea birds",2018,1,"Haddock",10,1829.19856258656
"Sea birds",2019,1,"Haddock",10,5989.09545799488
"Grey gurnard",1974,3,"Haddock",10,4474.128612096
"Grey gurnard",1975,3,"Haddock",10,537.8442650152
"Grey gurnard",1976,3,"Haddock",10,1776.081574036
"Grey gurnard",1977,3,"Haddock",10,324.15151406704
"Grey gurnard",1978,3,"Haddock",10,1986.692655024
"Grey gurnard",1979,3,"Haddock",10,381.740787296
"Grey gurnard",1980,3,"Haddock",10,305.380219584
"Grey gurnard",1981,3,"Haddock",10,7007.472810624
"Grey gurnard",1982,3,"Haddock",10,2227.97594096
"Grey gurnard",1983,3,"Haddock",10,2887.624672416
"Grey gurnard",1984,3,"Haddock",10,3268.3140196344
"Grey gurnard",1985,3,"Haddock",10,1030.6050341664
"Grey gurnard",1986,3,"Haddock",10,3599.779827072
"Grey gurnard",1987,3,"Haddock",10,268.164348848
"Grey gurnard",1988,3,"Haddock",10,150.6732811056
"Grey gurnard",1989,3,"Haddock",10,539.8470949344
"Grey gurnard",1990,3,"Haddock",10,2087.5750159616
"Grey gurnard",1991,3,"Haddock",10,1916.5786871616
"Grey gurnard",1992,3,"Haddock",10,3769.393875456
"Grey gurnard",1993,3,"Haddock",10,1342.03849472
"Grey gurnard",1994,3,"Haddock",10,8991.6313146
"Grey gurnard",1995,3,"Haddock",10,5554.244157792
"Grey gurnard",1996,3,"Haddock",10,3431.319844128
"Grey gurnard",1997,3,"Haddock",10,3293.526404784
"Grey gurnard",1998,3,"Haddock",10,2643.52660704
"Grey gurnard",1999,3,"Haddock",10,26420.7365664
"Grey gurnard",2000,3,"Haddock",10,6776.769863952
"Grey gurnard",2001,3,"Haddock",10,1304.2751132224
"Grey gurnard",2002,3,"Haddock",10,1567.99293728
"Grey gurnard",2003,3,"Haddock",10,2282.408535
"Grey gurnard",2004,3,"Haddock",10,1562.980630728
"Grey gurnard",2005,3,"Haddock",10,6991.11623936
"Grey gurnard",2006,3,"Haddock",10,2308.30517764
"Grey gurnard",2007,3,"Haddock",10,1263.460881144
"Grey gurnard",2008,3,"Haddock",10,969.7334817456
"Grey gurnard",2009,3,"Haddock",10,3887.6976633
"Grey gurnard",2010,3,"Haddock",10,1181.6096246416
"Grey gurnard",2011,3,"Haddock",10,446.4987912
"Grey gurnard",2012,3,"Haddock",10,1112.3530463232
"Grey gurnard",2013,3,"Haddock",10,572.864963
"Grey gurnard",2014,3,"Haddock",10,4484.372154064
"Grey gurnard",2015,3,"Haddock",10,1663.426679464
"Grey gurnard",2016,3,"Haddock",10,2213.86182072
"Grey gurnard",2017,3,"Haddock",10,1088.3361583248
"Grey gurnard",2018,3,"Haddock",10,1001.5624886784
"Grey gurnard",2019,3,"Haddock",10,3182.5178876304
"Grey.seal",1974,5,"Haddock",10,2034.89182127815
"Grey.seal",1975,5,"Haddock",10,3020.78798819068
"Grey.seal",1976,5,"Haddock",10,2455.40881499756
"Grey.seal",1977,5,"Haddock",10,1490.5970852365
"Grey.seal",1978,5,"Haddock",10,1469.13384698279
"Grey.seal",1979,5,"Haddock",10,1840.57039968629
"Grey.seal",1980,5,"Haddock",10,2654.49750531696
"Grey.seal",1981,5,"Haddock",10,3201.98574459913
"Grey.seal",1982,5,"Haddock",10,3436.0053798807
"Grey.seal",1983,5,"Haddock",10,3084.9965983021
"Grey.seal",1984,5,"Haddock",10,3114.73806268677
"Grey.seal",1985,5,"Haddock",10,2564.34853156123
"Grey.seal",1986,5,"Haddock",10,2427.22381438078
"Grey.seal",1987,5,"Haddock",10,2598.22469403304
"Grey.seal",1988,5,"Haddock",10,2234.22628826105
"Grey.seal",1989,5,"Haddock",10,1370.21153101498
"Grey.seal",1990,5,"Haddock",10,1485.88525974425
"Grey.seal",1991,5,"Haddock",10,2165.93227004026
"Grey.seal",1992,5,"Haddock",10,3003.70812672983
"Grey.seal",1993,5,"Haddock",10,3884.64483049886
"Grey.seal",1994,5,"Haddock",10,3433.09571175361
"Grey.seal",1995,5,"Haddock",10,5000.49188555782
"Grey.seal",1996,5,"Haddock",10,4835.8557852496
"Grey.seal",1997,5,"Haddock",10,3364.98309852597
"Grey.seal",1998,5,"Haddock",10,4286.17724374536
"Grey.seal",1999,5,"Haddock",10,3804.95744129042
"Grey.seal",2000,5,"Haddock",10,9968.80405373883
"Grey.seal",2001,5,"Haddock",10,14191.9950477361
"Grey.seal",2002,5,"Haddock",10,12593.4654997038
"Grey.seal",2003,5,"Haddock",10,10050.3813531699
"Grey.seal",2004,5,"Haddock",10,7331.33885880825
"Grey.seal",2005,5,"Haddock",10,8546.5265109738
"Grey.seal",2006,5,"Haddock",10,8515.13941470428
"Grey.seal",2007,5,"Haddock",10,7065.19449999028
"Grey.seal",2008,5,"Haddock",10,5897.15765065401
"Grey.seal",2009,5,"Haddock",10,4055.94152642122
"Grey.seal",2010,5,"Haddock",10,5915.75701488614
"Grey.seal",2011,5,"Haddock",10,6871.49746813326
"Grey.seal",2012,5,"Haddock",10,5286.75657852384
"Grey.seal",2013,5,"Haddock",10,3299.05657748124
"Grey.seal",2014,5,"Haddock",10,2868.56845516179
"Grey.seal",2015,5,"Haddock",10,3324.35300453947
"Grey.seal",2016,5,"Haddock",10,4538.06122637003
"Grey.seal",2017,5,"Haddock",10,2466.81531249698
"Grey.seal",2018,5,"Haddock",10,3368.9998087304
"Grey.seal",2019,5,"Haddock",10,2800.677764062
"Cod",1974,8,"Haddock",10,246699.812274544
"Cod",1975,8,"Haddock",10,210489.586272353
"Cod",1976,8,"Haddock",10,125972.006329868
"Cod",1977,8,"Haddock",10,96275.5064375113
"Cod",1978,8,"Haddock",10,124061.952267928
"Cod",1979,8,"Haddock",10,200047.397434054
"Cod",1980,8,"Haddock",10,236053.249762415
"Cod",1981,8,"Haddock",10,229010.973806438
"Cod",1982,8,"Haddock",10,156714.345880874
"Cod",1983,8,"Haddock",10,135205.792698377
"Cod",1984,8,"Haddock",10,133055.003991515
"Cod",1985,8,"Haddock",10,97195.2177530863
"Cod",1986,8,"Haddock",10,90718.5088467424
"Cod",1987,8,"Haddock",10,84153.5133117796
"Cod",1988,8,"Haddock",10,37340.8616493222
"Cod",1989,8,"Haddock",10,19633.3571198306
"Cod",1990,8,"Haddock",10,25923.2249108469
"Cod",1991,8,"Haddock",10,33465.6884920726
"Cod",1992,8,"Haddock",10,51391.4087554202
"Cod",1993,8,"Haddock",10,55313.751428794
"Cod",1994,8,"Haddock",10,71560.7047776296
"Cod",1995,8,"Haddock",10,89640.5918921604
"Cod",1996,8,"Haddock",10,60147.1625381139
"Cod",1997,8,"Haddock",10,38182.37678971
"Cod",1998,8,"Haddock",10,24529.6619137063
"Cod",1999,8,"Haddock",10,30892.1213356734
"Cod",2000,8,"Haddock",10,52971.7907885804
"Cod",2001,8,"Haddock",10,38797.2143830682
"Cod",2002,8,"Haddock",10,10621.8348555156
"Cod",2003,8,"Haddock",10,9548.98521888578
"Cod",2004,8,"Haddock",10,5742.57314828777
"Cod",2005,8,"Haddock",10,14924.4267932862
"Cod",2006,8,"Haddock",10,20467.0539983345
"Cod",2007,8,"Haddock",10,14840.2833600394
"Cod",2008,8,"Haddock",10,9842.93819468128
"Cod",2009,8,"Haddock",10,12795.3595114347
"Cod",2010,8,"Haddock",10,15754.3540126902
"Cod",2011,8,"Haddock",10,12695.6406916354
"Cod",2012,8,"Haddock",10,7631.00986597465
"Cod",2013,8,"Haddock",10,6517.92383689625
"Cod",2014,8,"Haddock",10,10018.3362841001
"Cod",2015,8,"Haddock",10,15813.2064753339
"Cod",2016,8,"Haddock",10,17342.09068843
"Cod",2017,8,"Haddock",10,14213.0936600177
"Cod",2018,8,"Haddock",10,9961.65484111127
"Cod",2019,8,"Haddock",10,14289.9240935353
"Whiting",1974,9,"Haddock",10,112647.801730714
"Whiting",1975,9,"Haddock",10,57679.5358640251
"Whiting",1976,9,"Haddock",10,23805.9207989305
"Whiting",1977,9,"Haddock",10,45721.5518683254
"Whiting",1978,9,"Haddock",10,67094.9515954694
"Whiting",1979,9,"Haddock",10,174142.269964999
"Whiting",1980,9,"Haddock",10,115033.738479443
"Whiting",1981,9,"Haddock",10,131296.770405319
"Whiting",1982,9,"Haddock",10,88884.3322213607
"Whiting",1983,9,"Haddock",10,96198.796627545
"Whiting",1984,9,"Haddock",10,68642.3273917864
"Whiting",1985,9,"Haddock",10,42712.7258690934
"Whiting",1986,9,"Haddock",10,91949.7287682222
"Whiting",1987,9,"Haddock",10,21276.3954739349
"Whiting",1988,9,"Haddock",10,9049.12645137739
"Whiting",1989,9,"Haddock",10,13097.859463429
"Whiting",1990,9,"Haddock",10,38991.923144271
"Whiting",1991,9,"Haddock",10,51277.8695513659
"Whiting",1992,9,"Haddock",10,62775.4171597904
"Whiting",1993,9,"Haddock",10,33690.7108810003
"Whiting",1994,9,"Haddock",10,61800.8418592758
"Whiting",1995,9,"Haddock",10,60915.0814095242
"Whiting",1996,9,"Haddock",10,28495.4901262613
"Whiting",1997,9,"Haddock",10,20393.3647491516
"Whiting",1998,9,"Haddock",10,12455.2768205312
"Whiting",1999,9,"Haddock",10,37610.5650191515
"Whiting",2000,9,"Haddock",10,50600.3137811682
"Whiting",2001,9,"Haddock",10,14028.2964191063
"Whiting",2002,9,"Haddock",10,7095.68560056501
"Whiting",2003,9,"Haddock",10,10210.8105800368
"Whiting",2004,9,"Haddock",10,9374.52016232339
"Whiting",2005,9,"Haddock",10,38937.3840101171
"Whiting",2006,9,"Haddock",10,29684.3086275533
"Whiting",2007,9,"Haddock",10,10689.0833061274
"Whiting",2008,9,"Haddock",10,6704.36658275021
"Whiting",2009,9,"Haddock",10,16205.5208696231
"Whiting",2010,9,"Haddock",10,21827.625836257
"Whiting",2011,9,"Haddock",10,3505.70883031867
"Whiting",2012,9,"Haddock",10,4119.81248934366
"Whiting",2013,9,"Haddock",10,4778.44653368581
"Whiting",2014,9,"Haddock",10,13010.4088291208
"Whiting",2015,9,"Haddock",10,13410.5650502459
"Whiting",2016,9,"Haddock",10,12035.645301068
"Whiting",2017,9,"Haddock",10,10903.8582175359
"Whiting",2018,9,"Haddock",10,11060.5089736289
"Whiting",2019,9,"Haddock",10,29491.8701151082
"Saithe",1974,11,"Haddock",10,370091.120494295
"Saithe",1975,11,"Haddock",10,391238.050742306
"Saithe",1976,11,"Haddock",10,168837.547486738
"Saithe",1977,11,"Haddock",10,94815.9733851689
"Saithe",1978,11,"Haddock",10,117140.580456555
"Saithe",1979,11,"Haddock",10,174878.013765494
"Saithe",1980,11,"Haddock",10,205233.626904092
"Saithe",1981,11,"Haddock",10,214023.857206888
"Saithe",1982,11,"Haddock",10,185838.314264007
"Saithe",1983,11,"Haddock",10,133611.567070903
"Saithe",1984,11,"Haddock",10,123897.912782287
"Saithe",1985,11,"Haddock",10,70744.3281748273
"Saithe",1986,11,"Haddock",10,71294.275380953
"Saithe",1987,11,"Haddock",10,51172.8703702241
"Saithe",1988,11,"Haddock",10,23748.7780923291
"Saithe",1989,11,"Haddock",10,15364.4322014126
"Saithe",1990,11,"Haddock",10,24756.3023434077
"Saithe",1991,11,"Haddock",10,34657.0037231203
"Saithe",1992,11,"Haddock",10,66190.6911389843
"Saithe",1993,11,"Haddock",10,60368.0739853169
"Saithe",1994,11,"Haddock",10,79156.1877705289
"Saithe",1995,11,"Haddock",10,156260.313476065
"Saithe",1996,11,"Haddock",10,67476.8864015461
"Saithe",1997,11,"Haddock",10,45140.1006606348
"Saithe",1998,11,"Haddock",10,30920.7573413342
"Saithe",1999,11,"Haddock",10,74874.6868827697
"Saithe",2000,11,"Haddock",10,179443.558034501
"Saithe",2001,11,"Haddock",10,70291.6951013685
"Saithe",2002,11,"Haddock",10,48659.4438864912
"Saithe",2003,11,"Haddock",10,22538.214201511
"Saithe",2004,11,"Haddock",10,38480.1465029137
"Saithe",2005,11,"Haddock",10,82046.8947674115
"Saithe",2006,11,"Haddock",10,132422.491232034
"Saithe",2007,11,"Haddock",10,49524.2798957958
"Saithe",2008,11,"Haddock",10,25423.271481779
"Saithe",2009,11,"Haddock",10,33933.3802014778
"Saithe",2010,11,"Haddock",10,57999.3018320612
"Saithe",2011,11,"Haddock",10,21479.9413332631
"Saithe",2012,11,"Haddock",10,6635.09475202791
"Saithe",2013,11,"Haddock",10,7524.14976585155
"Saithe",2014,11,"Haddock",10,20529.2385505947
"Saithe",2015,11,"Haddock",10,37978.7573657886
