"Year","Species.n","Age","M2"
2010,21,6,0.109425927090563
2010,20,6,0
2010,26,6,0
2010,19,6,0
2010,27,6,0
2010,17,6,0.210135955972624
2011,16,6,0
2011,18,6,0.0693286464984791
2011,21,6,0.0979584110036607
2011,20,6,0
2011,26,6,0
2011,19,6,0
2011,27,6,0
2011,17,6,0.224750250050428
2012,16,6,0
2012,18,6,0.0581448547192421
2012,21,6,0.0975046929777878
2012,20,6,0
2012,26,6,0
2012,19,6,0
2012,27,6,0
2012,17,6,0.23150737306715
2013,16,6,0
2013,18,6,0.0121075344419655
2013,21,6,0.0967454976289087
2013,20,6,0
2013,26,6,0
2013,19,6,0
2013,27,6,0
2013,17,6,0.0983320530726631
2014,16,6,0
2014,18,6,0.0317528388468044
2014,21,6,0.118776851688676
2014,20,6,0
2014,26,6,0
2014,19,6,0
2014,27,6,0
2014,17,6,0.177200961252699
2015,16,6,0
2015,18,6,0.0554950636117671
2015,21,6,0.118730498131057
2015,20,6,0
2015,26,6,0
2015,19,6,0
2015,27,6,0
2015,17,6,0.167410309749185
2016,16,6,0
2016,18,6,0.0103806600778797
2016,21,6,0.131461343441993
2016,20,6,0
2016,26,6,0
2016,19,6,0
2016,27,6,0
2016,17,6,0.246413041372671
2017,16,6,0
2017,18,6,0.00102881633491587
2017,21,6,0.120434010798531
2017,20,6,0
2017,26,6,0
2017,19,6,0
2017,27,6,0
2017,17,6,0.141547394800126
2018,16,6,0
2018,18,6,0.00370192933337653
2018,21,6,0.126993596313029
2018,20,6,0
2018,26,6,0
2018,19,6,0
2018,27,6,0
2018,17,6,0.0366888941961467
2019,16,6,0
2019,18,6,0.00524100728157365
2019,21,6,0.12221945162929
2019,20,6,0
2019,26,6,0
2019,19,6,0
2019,27,6,0
2019,17,6,0.208944139447214
1974,16,7,0
1974,18,7,0.044549821084504
1974,21,7,0.156493189670285
1974,20,7,0
1974,26,7,0
1974,19,7,0
1974,27,7,0
1974,17,7,0.158840210259811
1975,16,7,0
1975,18,7,0.0421739668967155
1975,21,7,0.130518356285945
1975,20,7,0
1975,26,7,0
1975,19,7,0
1975,27,7,0
1975,17,7,0.124655344227079
1976,16,7,0
1976,18,7,0.00264109048828826
1976,21,7,0.111038858570001
1976,20,7,0
1976,26,7,0
1976,19,7,0
1976,27,7,0
1976,17,7,0.117422798500899
1977,16,7,0
1977,18,7,0.0423214334329377
1977,21,7,0.0958930472947851
1977,20,7,0
1977,26,7,0
1977,19,7,0
1977,27,7,0
1977,17,7,0.108180047058666
1978,16,7,0
1978,18,7,0.0369776090882653
1978,21,7,0.109450390601023
1978,20,7,0
1978,26,7,0
1978,19,7,0
1978,27,7,0
1978,17,7,0.107321854344691
1979,16,7,0
1979,18,7,0.0141006965223022
1979,21,7,0.0983578102268618
1979,20,7,0
1979,26,7,0
1979,19,7,0
1979,27,7,0
1979,17,7,0.0640556810815342
1980,16,7,0
1980,18,7,0.00839425857941937
1980,21,7,0.0846559883825247
1980,20,7,0
1980,26,7,0
1980,19,7,0
1980,27,7,0
1980,17,7,0.125301507585791
1981,16,7,0
1981,18,7,0.0167970309348119
1981,21,7,0.109127167141586
1981,20,7,0
1981,26,7,0
1981,19,7,0
1981,27,7,0
1981,17,7,0.184426312999342
1982,16,7,0
1982,18,7,0.00604480201633078
1982,21,7,0.0981692246246527
1982,20,7,0
1982,26,7,0
1982,19,7,0
1982,27,7,0
1982,17,7,0.0715839796801053
1983,16,7,0
1983,18,7,0.0158999110706533
1983,21,7,0.0966983016060726
1983,20,7,0
1983,26,7,0
1983,19,7,0
1983,27,7,0
1983,17,7,0.153305627506029
1984,16,7,0
1984,18,7,0.0133520632604066
1984,21,7,0.0817943479405236
1984,20,7,0
1984,26,7,0
1984,19,7,0
1984,27,7,0
1984,17,7,0.124288635583686
1985,16,7,0
1985,18,7,0.0104651757357238
1985,21,7,0.0759405327347051
1985,20,7,0
1985,26,7,0
1985,19,7,0
1985,27,7,0
1985,17,7,0.0796194771038362
1986,16,7,0
1986,18,7,0.0171151540401186
1986,21,7,0.0681033246827515
1986,20,7,0
1986,26,7,0
1986,19,7,0
1986,27,7,0
1986,17,7,0.0477189777005019
1987,16,7,0
1987,18,7,0.00751487245602737
1987,21,7,0.0656586508561234
1987,20,7,0
1987,26,7,0
1987,19,7,0
1987,27,7,0
1987,17,7,0.0379886009634006
1988,16,7,0
1988,18,7,0.00417041510257294
1988,21,7,0.0748856169874848
1988,20,7,0
1988,26,7,0
1988,19,7,0
1988,27,7,0
1988,17,7,0.0333166628033387
1989,16,7,0
1989,18,7,0.00680176886016044
1989,21,7,0.0675843120407392
1989,20,7,0
1989,26,7,0
1989,19,7,0
1989,27,7,0
1989,17,7,0.180808029095263
1990,16,7,0
1990,18,7,0.0111771090863085
1990,21,7,0.066575729954634
1990,20,7,0
1990,26,7,0
1990,19,7,0
1990,27,7,0
1990,17,7,0.0471259867698421
1991,16,7,0
1991,18,7,0.00679196619809674
1991,21,7,0.062229583842588
1991,20,7,0
1991,26,7,0
1991,19,7,0
1991,27,7,0
1991,17,7,0.208987109699635
1992,16,7,0
1992,18,7,0.00358049971381886
1992,21,7,0.0550730806455746
1992,20,7,0
1992,26,7,0
1992,19,7,0
1992,27,7,0
1992,17,7,0.223474325618213
1993,16,7,0
1993,18,7,0.0129426659197589
1993,21,7,0.0602382665568101
1993,20,7,0
1993,26,7,0
1993,19,7,0
1993,27,7,0
1993,17,7,0.199770802534552
1994,16,7,0
1994,18,7,0.00318118508448551
1994,21,7,0.0611335659062819
1994,20,7,0
1994,26,7,0
1994,19,7,0
1994,27,7,0
1994,17,7,0.198903097623358
1995,16,7,0
1995,18,7,0.0023167366061346
1995,21,7,0.0566160800031903
1995,20,7,0
1995,26,7,0
1995,19,7,0
1995,27,7,0
1995,17,7,0.166464051894905
1996,16,7,0
1996,18,7,0.0263609559375497
1996,21,7,0.0597279189671502
1996,20,7,0
1996,26,7,0
1996,19,7,0
1996,27,7,0
1996,17,7,0.184180930155066
1997,16,7,0
1997,18,7,0.0111561440553398
1997,21,7,0.0628438694822726
1997,20,7,0
1997,26,7,0
1997,19,7,0
1997,27,7,0
1997,17,7,0.192511698387474
1998,16,7,0
1998,18,7,0.00418549447353094
1998,21,7,0.060283791434555
1998,20,7,0
1998,26,7,0
1998,19,7,0
1998,27,7,0
1998,17,7,0.205549890200923
1999,16,7,0
1999,18,7,0.0283303867345314
1999,21,7,0.0704777971601947
1999,20,7,0
1999,26,7,0
1999,19,7,0
1999,27,7,0
1999,17,7,0.225215429877794
2000,16,7,0
2000,18,7,0.00298440392513054
2000,21,7,0.0485801672309119
2000,20,7,0
2000,26,7,0
2000,19,7,0
2000,27,7,0
2000,17,7,0.204815187218818
2001,16,7,0
2001,18,7,0.00423643247425092
2001,21,7,0.0578322831576674
2001,20,7,0
2001,26,7,0
2001,19,7,0
2001,27,7,0
2001,17,7,0.186783688632782
2002,16,7,0
2002,18,7,0.0179354453926758
2002,21,7,0.0711843629325479
2002,20,7,0
2002,26,7,0
2002,19,7,0
2002,27,7,0
2002,17,7,0.17990115907748
2003,16,7,0
2003,18,7,0.00279581580797051
2003,21,7,0.0640349720589184
2003,20,7,0
2003,26,7,0
2003,19,7,0
2003,27,7,0
2003,17,7,0.198565539440478
2004,16,7,0
2004,18,7,0.0044046431786298
2004,21,7,0.0996839141138308
2004,20,7,0
2004,26,7,0
2004,19,7,0
2004,27,7,0
2004,17,7,0.262008919938859
2005,16,7,0
2005,18,7,0.00820911232281865
2005,21,7,0.0853384517715399
2005,20,7,0
2005,26,7,0
2005,19,7,0
2005,27,7,0
2005,17,7,0.267939098292485
2006,16,7,0
2006,18,7,0.0605932045060894
2006,21,7,0.109729459537139
2006,20,7,0
2006,26,7,0
2006,19,7,0
2006,27,7,0
2006,17,7,0.230255803946329
2007,16,7,0
2007,18,7,0.0485855617211794
2007,21,7,0.1278753200374
2007,20,7,0
2007,26,7,0
2007,19,7,0
2007,27,7,0
2007,17,7,0.232929606786654
2008,16,7,0
2008,18,7,0.00514854453946428
2008,21,7,0.14291194316876
2008,20,7,0
2008,26,7,0
2008,19,7,0
2008,27,7,0
2008,17,7,0.258399871833885
2009,16,7,0
2009,18,7,0.00807802701545496
2009,21,7,0.130018817854026
2009,20,7,0
2009,26,7,0
2009,19,7,0
2009,27,7,0
2009,17,7,0.247973245525711
2010,16,7,0
2010,18,7,0.00457158830322474
2010,21,7,0.104654085945495
2010,20,7,0
2010,26,7,0
2010,19,7,0
2010,27,7,0
2010,17,7,0.0781347977604042
2011,16,7,0
2011,18,7,0.0601040956344243
2011,21,7,0.0921340672210055
2011,20,7,0
2011,26,7,0
2011,19,7,0
2011,27,7,0
2011,17,7,0.224750248224415
2012,16,7,0
2012,18,7,0.0582029767043136
2012,21,7,0.0989578355228626
2012,20,7,0
2012,26,7,0
2012,19,7,0
2012,27,7,0
2012,17,7,0.184549680889945
2013,16,7,0
2013,18,7,0.0332457411237054
2013,21,7,0.0901306291554672
2013,20,7,0
2013,26,7,0
2013,19,7,0
2013,27,7,0
2013,17,7,0.0942440337361464
2014,16,7,0
2014,18,7,0.0212214345693013
2014,21,7,0.111999696434595
2014,20,7,0
2014,26,7,0
2014,19,7,0
2014,27,7,0
2014,17,7,0.0267784374729141
2015,16,7,0
2015,18,7,0.0552734574930283
2015,21,7,0.116444052338876
2015,20,7,0
2015,26,7,0
2015,19,7,0
2015,27,7,0
2015,17,7,0.0869712558506602
2016,16,7,0
2016,18,7,0.054387246972199
2016,21,7,0.131955788400593
2016,20,7,0
2016,26,7,0
2016,19,7,0
2016,27,7,0
2016,17,7,0.0383136299172657
2017,16,7,0
2017,18,7,0.00673177053885454
2017,21,7,0.12070927029832
2017,20,7,0
2017,26,7,0
2017,19,7,0
2017,27,7,0
2017,17,7,0.141547468689466
2018,16,7,0
2018,18,7,0.00272129533016236
2018,21,7,0.12613643063585
2018,20,7,0
2018,26,7,0
2018,19,7,0
2018,27,7,0
2018,17,7,0.095302462015054
2019,16,7,0
2019,18,7,0.00712807740501205
2019,21,7,0.118246106415341
2019,20,7,0
2019,26,7,0
2019,19,7,0
2019,27,7,0
2019,17,7,0.134705931578056
1974,16,8,0
1974,18,8,0.015984981119488
1974,21,8,0.156485564676491
1974,20,8,0
1974,26,8,0
1974,19,8,0
1974,27,8,0
1974,17,8,0.0599965438128149
1975,16,8,0
1975,18,8,0.042173968315
1975,21,8,0.129256197112284
1975,20,8,0
1975,26,8,0
1975,19,8,0
1975,27,8,0
1975,17,8,0.0581590416181224
1976,16,8,0
1976,18,8,0.00437947473319771
1976,21,8,0.111030281319982
1976,20,8,0
1976,26,8,0
1976,19,8,0
1976,27,8,0
1976,17,8,0.0547077227441613
1977,16,8,0
1977,18,8,0.00208448315833665
1977,21,8,0.0941125401749177
1977,20,8,0
1977,26,8,0
1977,19,8,0
1977,27,8,0
1977,17,8,0.0527463240385197
1978,16,8,0
1978,18,8,0.0130762161624194
1978,21,8,0.109446812105127
1978,20,8,0
1978,26,8,0
1978,19,8,0
1978,27,8,0
1978,17,8,0.0398811987094743
1979,16,8,0
1979,18,8,0.014100692874201
1979,21,8,0.0983578240917736
1979,20,8,0
1979,26,8,0
1979,19,8,0
1979,27,8,0
1979,17,8,0.0439528346827611
1980,16,8,0
1980,18,8,0.00550105564476813
1980,21,8,0.0846559613292739
1980,20,8,0
1980,26,8,0
1980,19,8,0
1980,27,8,0
1980,17,8,0.0517793734883555
1981,16,8,0
1981,18,8,0.00405435184842324
1981,21,8,0.109127223004628
1981,20,8,0
1981,26,8,0
1981,19,8,0
1981,27,8,0
1981,17,8,0.0509193508643991
1982,16,8,0
1982,18,8,0.00604480207020768
1982,21,8,0.0981692327261061
1982,20,8,0
1982,26,8,0
1982,19,8,0
1982,27,8,0
1982,17,8,0.0383344459350298
1983,16,8,0
1983,18,8,0.00233020422788645
1983,21,8,0.0910987389731147
1983,20,8,0
1983,26,8,0
1983,19,8,0
1983,27,8,0
1983,17,8,0.057437482855808
1984,16,8,0
1984,18,8,0.000962564431113432
1984,21,8,0.0726851859698794
1984,20,8,0
1984,26,8,0
1984,19,8,0
1984,27,8,0
1984,17,8,0.0430090553929181
1985,16,8,0
1985,18,8,0.00411193624450916
1985,21,8,0.0575756735600819
1985,20,8,0
1985,26,8,0
1985,19,8,0
1985,27,8,0
1985,17,8,0.0796194850644542
1986,16,8,0
1986,18,8,0.00546419148833527
1986,21,8,0.0541797984229415
1986,20,8,0
1986,26,8,0
1986,19,8,0
1986,27,8,0
1986,17,8,0.0286793106272555
1987,16,8,0
1987,18,8,0.0089277131780976
1987,21,8,0.0591258491953102
1987,20,8,0
1987,26,8,0
1987,19,8,0
1987,27,8,0
1987,17,8,0.0294626599566758
1988,16,8,0
1988,18,8,0.00796436087867986
1988,21,8,0.0691174124458632
1988,20,8,0
1988,26,8,0
1988,19,8,0
1988,27,8,0
1988,17,8,0.027913996490841
1989,16,8,0
1989,18,8,0.00158830046219788
1989,21,8,0.0604202424430091
1989,20,8,0
1989,26,8,0
1989,19,8,0
1989,27,8,0
1989,17,8,0.180808043019877
1990,16,8,0
1990,18,8,0.00262003958330316
1990,21,8,0.0580762952207423
1990,20,8,0
1990,26,8,0
1990,19,8,0
1990,27,8,0
1990,17,8,0.0329469041663781
1991,16,8,0
1991,18,8,0.00475867602286676
1991,21,8,0.0558758184699666
1991,20,8,0
1991,26,8,0
1991,19,8,0
1991,27,8,0
1991,17,8,0.14682507655174
1992,16,8,0
1992,18,8,0.00146634997664383
1992,21,8,0.0479861560043421
1992,20,8,0
1992,26,8,0
1992,19,8,0
1992,27,8,0
1992,17,8,0.0379856996895039
1993,16,8,0
1993,18,8,0.000972949935896856
1993,21,8,0.0532896427937566
1993,20,8,0
1993,26,8,0
1993,19,8,0
1993,27,8,0
1993,17,8,0.169982564005151
1994,16,8,0
1994,18,8,0.00318118555852076
1994,21,8,0.0552687163671671
1994,20,8,0
1994,26,8,0
1994,19,8,0
1994,27,8,0
1994,17,8,0.0336222622380924
1995,16,8,0
1995,18,8,0.00501695765293163
1995,21,8,0.0549669865211483
1995,20,8,0
1995,26,8,0
1995,19,8,0
1995,27,8,0
1995,17,8,0.0870612532689807
1996,16,8,0
1996,18,8,0.000349447571455916
1996,21,8,0.0597099092462181
1996,20,8,0
1996,26,8,0
1996,19,8,0
1996,27,8,0
1996,17,8,0.0343412531627857
1997,16,8,0
1997,18,8,0.00207461902766388
1997,21,8,0.0507587595363826
1997,20,8,0
1997,26,8,0
1997,19,8,0
1997,27,8,0
1997,17,8,0.090940506594761
1998,16,8,0
1998,18,8,0.00418549371178271
1998,21,8,0.0586223303280536
1998,20,8,0
1998,26,8,0
1998,19,8,0
1998,27,8,0
1998,17,8,0.199102846466362
1999,16,8,0
1999,18,8,0.0219348212585964
1999,21,8,0.0704777651665128
1999,20,8,0
1999,26,8,0
1999,19,8,0
1999,27,8,0
1999,17,8,0.225215417120898
2000,16,8,0
2000,18,8,0.00691317524338973
2000,21,8,0.0485800910590003
2000,20,8,0
2000,26,8,0
2000,19,8,0
2000,27,8,0
2000,17,8,0.202695060594411
2001,16,8,0
2001,18,8,0
2001,21,8,0.0578321960887186
2001,20,8,0
2001,26,8,0
2001,19,8,0
2001,27,8,0
2001,17,8,0.17723592528317
2002,16,8,0
2002,18,8,0.000832779488285736
2002,21,8,0.0607052552757543
2002,20,8,0
2002,26,8,0
2002,19,8,0
2002,27,8,0
2002,17,8,0.179901160237587
2003,16,8,0
2003,18,8,0.000670142301650158
2003,21,8,0.0572673564469901
2003,20,8,0
2003,26,8,0
2003,19,8,0
2003,27,8,0
2003,17,8,0.19856555376147
2004,16,8,0
2004,18,8,0.00131673748407982
2004,21,8,0.0924248092263468
2004,20,8,0
2004,26,8,0
2004,19,8,0
2004,27,8,0
2004,17,8,0.256702999148721
2005,16,8,0
2005,18,8,0.00196239133222415
2005,21,8,0.0754319572021013
2005,20,8,0
2005,26,8,0
2005,19,8,0
2005,27,8,0
2005,17,8,0.225017468642102
2006,16,8,0
2006,18,8,0.0036532453308261
2006,21,8,0.107015852190792
2006,20,8,0
2006,26,8,0
2006,19,8,0
2006,27,8,0
2006,17,8,0.23025582381331
2007,16,8,0
2007,18,8,0.0375184501928573
2007,21,8,0.113490183274203
2007,20,8,0
2007,26,8,0
2007,19,8,0
2007,27,8,0
2007,17,8,0.229112393299987
2008,16,8,0
2008,18,8,0.00514854555616547
2008,21,8,0.127359195635068
2008,20,8,0
2008,26,8,0
2008,19,8,0
2008,27,8,0
2008,17,8,0.243477273303987
2009,16,8,0
2009,18,8,0.00107743423282292
2009,21,8,0.108868945639733
2009,20,8,0
2009,26,8,0
2009,19,8,0
2009,27,8,0
2009,17,8,0.247973240318319
2010,16,8,0
2010,18,8,0.000731792358990114
2010,21,8,0.0907035766941296
2010,20,8,0
2010,26,8,0
2010,19,8,0
2010,27,8,0
2010,17,8,0.210135960583077
2011,16,8,0
2011,18,8,0.0114407289476438
2011,21,8,0.0897349126268623
2011,20,8,0
2011,26,8,0
2011,19,8,0
2011,27,8,0
2011,17,8,0.224750253537226
2012,16,8,0
2012,18,8,0.000815945338472247
2012,21,8,0.0927842985594694
2012,20,8,0
2012,26,8,0
2012,19,8,0
2012,27,8,0
2012,17,8,0.184549693391142
2013,16,8,0
2013,18,8,0.0332457442735156
2013,21,8,0.0930721192268325
2013,20,8,0
2013,26,8,0
2013,19,8,0
2013,27,8,0
2013,17,8,0.188892056062949
2014,16,8,0
2014,18,8,0.0108254420278291
2014,21,8,0.101852785048804
2014,20,8,0
2014,26,8,0
2014,19,8,0
2014,27,8,0
2014,17,8,0.177200958952375
2015,16,8,0
2015,18,8,0.00494912230114515
2015,21,8,0.107669733604707
2015,20,8,0
2015,26,8,0
2015,19,8,0
2015,27,8,0
2015,17,8,0.174483612624401
2016,16,8,0
2016,18,8,0.0317820609641165
2016,21,8,0.125759538951426
2016,20,8,0
2016,26,8,0
2016,19,8,0
2016,27,8,0
2016,17,8,0.0383136283784375
2017,16,8,0
2017,18,8,0.00673177136286097
2017,21,8,0.120158914741049
2017,20,8,0
2017,26,8,0
2017,19,8,0
2017,27,8,0
2017,17,8,0.0432559762749991
2018,16,8,0
2018,18,8,0.000698318384220768
2018,21,8,0.113662777624567
2018,20,8,0
2018,26,8,0
2018,19,8,0
2018,27,8,0
2018,17,8,0.0320066574096555
2019,16,8,0
2019,18,8,0.000888717997354253
2019,21,8,0.11106999753627
2019,20,8,0
2019,26,8,0
2019,19,8,0
2019,27,8,0
2019,17,8,0.134705917775364
1974,16,9,0
1974,18,9,0.00424199072971
1974,20,9,0
1974,26,9,0
1974,19,9,0
1974,27,9,0
1975,16,9,0
1975,18,9,0.00652107593368706
1975,20,9,0
1975,26,9,0
1975,19,9,0
1975,27,9,0
1976,16,9,0
1976,18,9,0.0214044109239185
1976,20,9,0
1976,26,9,0
1976,19,9,0
1976,27,9,0
1977,16,9,0
1977,18,9,0
1977,20,9,0
1977,26,9,0
1977,19,9,0
1977,27,9,0
1978,16,9,0
1978,18,9,0
1978,20,9,0
1978,26,9,0
1978,19,9,0
1978,27,9,0
1979,16,9,0
1979,18,9,0.00943107286521283
1979,20,9,0
1979,26,9,0
1979,19,9,0
1979,27,9,0
1980,16,9,0
1980,18,9,0.00550105652167176
1980,20,9,0
1980,26,9,0
1980,19,9,0
1980,27,9,0
1981,16,9,0
1981,18,9,0.00254604938308762
1981,20,9,0
1981,26,9,0
1981,19,9,0
1981,27,9,0
1982,16,9,0
1982,18,9,0
1982,20,9,0
1982,26,9,0
1982,19,9,0
1982,27,9,0
1983,16,9,0
1983,18,9,0.004563778375784
1983,20,9,0
1983,26,9,0
1983,19,9,0
1983,27,9,0
1984,16,9,0
1984,18,9,0
1984,20,9,0
1984,26,9,0
1984,19,9,0
1984,27,9,0
1985,16,9,0
1985,18,9,0.000511615711778993
1985,20,9,0
1985,26,9,0
1985,19,9,0
1985,27,9,0
1986,16,9,0
1986,18,9,0.00816429327243178
1986,20,9,0
1986,26,9,0
1986,19,9,0
1986,27,9,0
1987,16,9,0
1987,18,9,0.00661297167290162
1987,20,9,0
1987,26,9,0
1987,19,9,0
1987,27,9,0
1988,16,9,0
1988,18,9,0.0206752080084362
1988,20,9,0
1988,26,9,0
1988,19,9,0
1988,27,9,0
1989,16,9,0
1989,18,9,0.00158830044969154
1989,20,9,0
1989,26,9,0
1989,19,9,0
1989,27,9,0
1990,16,9,0
1990,18,9,0.000698170479174356
1990,20,9,0
1990,26,9,0
1990,19,9,0
1990,27,9,0
1991,16,9,0
1991,18,9,0.00140687528229227
1991,20,9,0
1991,26,9,0
1991,19,9,0
1991,27,9,0
1992,16,9,0
1992,18,9,0.000490181339420707
1992,20,9,0
1992,26,9,0
1992,19,9,0
1992,27,9,0
1993,16,9,0
1993,18,9,0.000972949798485562
1993,20,9,0
1993,26,9,0
1993,19,9,0
1993,27,9,0
1994,16,9,0
1994,18,9,0.00143155189968102
1994,20,9,0
1994,26,9,0
1994,19,9,0
1994,27,9,0
1995,16,9,0
1995,18,9,0.0036623953470286
1995,20,9,0
1995,26,9,0
1995,19,9,0
1995,27,9,0
1996,16,9,0
1996,18,9,0.000587246612155489
1996,20,9,0
1996,26,9,0
1996,19,9,0
1996,27,9,0
1997,16,9,0
1997,18,9,0
1997,20,9,0
1997,26,9,0
1997,19,9,0
1997,27,9,0
1998,16,9,0
1998,18,9,0.00203188457434991
1998,20,9,0
1998,26,9,0
1998,19,9,0
1998,27,9,0
1999,16,9,0
1999,18,9,0.00143837406310349
1999,20,9,0
1999,26,9,0
1999,19,9,0
1999,27,9,0
2000,16,9,0
2000,18,9,7.02578026914946e-05
2000,20,9,0
2000,26,9,0
2000,19,9,0
2000,27,9,0
2001,16,9,0
2001,18,9,0.00196847083457092
2001,20,9,0
2001,26,9,0
2001,19,9,0
2001,27,9,0
2002,16,9,0
2002,18,9,0
2002,20,9,0
2002,26,9,0
2002,19,9,0
2002,27,9,0
2003,16,9,0
2003,18,9,0.000416875231102425
2003,20,9,0
2003,26,9,0
2003,19,9,0
2003,27,9,0
2004,16,9,0
2004,18,9,0.000145279461915345
2004,20,9,0
2004,26,9,0
2004,19,9,0
2004,27,9,0
2005,16,9,0
2005,18,9,0.000656156842817109
2005,20,9,0
2005,26,9,0
2005,19,9,0
2005,27,9,0
2006,16,9,0
2006,18,9,0.000613616065087171
2006,20,9,0
2006,26,9,0
2006,19,9,0
2006,27,9,0
2007,16,9,0
2007,18,9,0.00776372728747019
2007,20,9,0
2007,26,9,0
2007,19,9,0
2007,27,9,0
2008,16,9,0
2008,18,9,0.0069373813567145
2008,20,9,0
2008,26,9,0
2008,19,9,0
2008,27,9,0
2009,16,9,0
2009,18,9,0.00120791850268057
2009,20,9,0
2009,26,9,0
2009,19,9,0
2009,27,9,0
2010,16,9,0
2010,18,9,0.000561484934906946
2010,20,9,0
2010,26,9,0
2010,19,9,0
2010,27,9,0
2011,16,9,0
2011,18,9,0.0683593308922774
2011,20,9,0
2011,26,9,0
2011,19,9,0
2011,27,9,0
2012,16,9,0
2012,18,9,0.0100838173563204
2012,20,9,0
2012,26,9,0
2012,19,9,0
2012,27,9,0
2013,16,9,0
2013,18,9,0.00863142079375726
2013,20,9,0
2013,26,9,0
2013,19,9,0
2013,27,9,0
2014,16,9,0
2014,18,9,0.0248911171592242
2014,20,9,0
2014,26,9,0
2014,19,9,0
2014,27,9,0
2015,16,9,0
2015,18,9,0.0463235385965075
2015,20,9,0
2015,26,9,0
2015,19,9,0
2015,27,9,0
2016,16,9,0
2016,18,9,0.00403109178979229
2016,20,9,0
2016,26,9,0
2016,19,9,0
2016,27,9,0
2017,16,9,0
2017,18,9,0.0499287814087515
2017,20,9,0
2017,26,9,0
2017,19,9,0
2017,27,9,0
2018,16,9,0
2018,18,9,0.0200839901446583
2018,20,9,0
2018,26,9,0
2018,19,9,0
2018,27,9,0
2019,16,9,0
2019,18,9,0
2019,20,9,0
2019,26,9,0
2019,19,9,0
2019,27,9,0
1974,16,10,0
1974,18,10,0
1974,20,10,0
1974,26,10,0
1974,19,10,0
1974,27,10,0
1975,16,10,0
1975,18,10,0
1975,20,10,0
1975,26,10,0
1975,19,10,0
1975,27,10,0
1976,16,10,0
1976,18,10,0
1976,20,10,0
1976,26,10,0
1976,19,10,0
1976,27,10,0
1977,16,10,0
1977,18,10,0.00359984545752786
1977,20,10,0
1977,26,10,0
1977,19,10,0
1977,27,10,0
1978,16,10,0
1978,18,10,0.011984335095474
1978,20,10,0
1978,26,10,0
1978,19,10,0
1978,27,10,0
1979,16,10,0
1979,18,10,0.0017107756866383
1979,20,10,0
1979,26,10,0
1979,19,10,0
1979,27,10,0
1980,16,10,0
1980,18,10,0
1980,20,10,0
1980,26,10,0
1980,19,10,0
1980,27,10,0
1981,16,10,0
1981,18,10,0.00254604951962464
1981,20,10,0
1981,26,10,0
1981,19,10,0
1981,27,10,0
1982,16,10,0
1982,18,10,0
1982,20,10,0
1982,26,10,0
1982,19,10,0
1982,27,10,0
1983,16,10,0
1983,18,10,0.00210890948687022
1983,20,10,0
1983,26,10,0
1983,19,10,0
1983,27,10,0
1984,16,10,0
1984,18,10,0.00132868404027148
1984,20,10,0
1984,26,10,0
1984,19,10,0
1984,27,10,0
1985,16,10,0
1985,18,10,0.000511615760163531
1985,20,10,0
1985,26,10,0
1985,19,10,0
1985,27,10,0
1986,16,10,0
1986,18,10,0
1986,20,10,0
1986,26,10,0
1986,19,10,0
1986,27,10,0
1987,16,10,0
1987,18,10,0.000983133906797157
1987,20,10,0
1987,26,10,0
1987,19,10,0
1987,27,10,0
1988,16,10,0
1988,18,10,0.00089684280850286
1988,20,10,0
1988,26,10,0
1988,19,10,0
1988,27,10,0
1989,16,10,0
1989,18,10,0.00874736379221535
1989,20,10,0
1989,26,10,0
1989,19,10,0
1989,27,10,0
1990,16,10,0
1990,18,10,0.000698170598114823
1990,20,10,0
1990,26,10,0
1990,19,10,0
1990,27,10,0
1991,16,10,0
1991,18,10,0
1991,20,10,0
1991,26,10,0
1991,19,10,0
1991,27,10,0
1992,16,10,0
1992,18,10,0
1992,20,10,0
1992,26,10,0
1992,19,10,0
1992,27,10,0
1993,16,10,0
1993,18,10,0
1993,20,10,0
1993,26,10,0
1993,19,10,0
1993,27,10,0
1994,16,10,0
1994,18,10,0
1994,20,10,0
1994,26,10,0
1994,19,10,0
1994,27,10,0
1995,16,10,0
1995,18,10,0
1995,20,10,0
1995,26,10,0
1995,19,10,0
1995,27,10,0
1996,16,10,0
1996,18,10,0
1996,20,10,0
1996,26,10,0
1996,19,10,0
1996,27,10,0
1997,16,10,0
1997,18,10,0
1997,20,10,0
1997,26,10,0
1997,19,10,0
1997,27,10,0
1998,16,10,0
1998,18,10,0
1998,20,10,0
1998,26,10,0
1998,19,10,0
1998,27,10,0
1999,16,10,0
1999,18,10,0
1999,20,10,0
1999,26,10,0
1999,19,10,0
1999,27,10,0
2000,16,10,0
2000,18,10,0
2000,20,10,0
2000,26,10,0
2000,19,10,0
2000,27,10,0
2001,16,10,0
2001,18,10,0
2001,20,10,0
2001,26,10,0
2001,19,10,0
2001,27,10,0
2002,16,10,0
2002,18,10,0
2002,20,10,0
2002,26,10,0
2002,19,10,0
2002,27,10,0
2003,16,10,0
2003,18,10,0
2003,20,10,0
2003,26,10,0
2003,19,10,0
2003,27,10,0
2004,16,10,0
2004,18,10,0
2004,20,10,0
2004,26,10,0
2004,19,10,0
2004,27,10,0
2005,16,10,0
2005,18,10,0
2005,20,10,0
2005,26,10,0
2005,19,10,0
2005,27,10,0
2006,16,10,0
2006,18,10,0
2006,20,10,0
2006,26,10,0
2006,19,10,0
2006,27,10,0
2007,16,10,0
2007,18,10,0.000339574996309691
