Year Quarter Area Predator.no Predator.age Prey.no Prey.age Part.M2
2023 2 1 1 8 2 3 0.00268076
2023 2 1 1 8 2 4 0.00196471
2023 2 1 1 8 2 5 0.00203411
2023 2 1 1 8 2 6 0.00166044
2023 2 1 1 8 2 7 0.0014051
2023 2 1 1 8 2 8 0.00123336
2023 2 1 1 8 3 1 0.00756521
2023 2 1 1 8 3 2 0.00627113
2023 2 1 1 8 3 3 0.00591261
2023 2 1 1 8 3 4 0.00568907
2023 2 1 1 8 3 5 0.00563511
2023 2 1 1 8 3 6 0.00520635
2023 2 1 1 8 3 7 0.0054016
2023 2 1 1 9 2 1 0.00073507
2023 2 1 1 9 2 2 0.000579263
2023 2 1 1 9 2 3 0.000601144
2023 2 1 1 9 2 4 0.000479802
2023 2 1 1 9 2 5 0.000492407
2023 2 1 1 9 2 6 0.000422271
2023 2 1 1 9 2 7 0.000370948
2023 2 1 1 9 2 8 0.000334709
2023 2 1 1 9 3 1 0.00123306
2023 2 1 1 9 3 2 0.00118041
2023 2 1 1 9 3 3 0.00114611
2023 2 1 1 9 3 4 0.00112233
2023 2 1 1 9 3 5 0.00111634
2023 2 1 1 9 3 6 0.00106556
2023 2 1 1 9 3 7 0.00108937
2023 2 1 1 10 2 1 2.82322e-05
2023 2 1 1 10 2 2 2.47262e-05
2023 2 1 1 10 2 3 2.53185e-05
2023 2 1 1 10 2 4 2.17348e-05
2023 2 1 1 10 2 5 2.21391e-05
2023 2 1 1 10 2 6 1.98022e-05
2023 2 1 1 10 2 7 1.79597e-05
2023 2 1 1 10 2 8 1.65913e-05
2023 2 1 1 10 3 1 3.95489e-05
2023 2 1 1 10 3 2 4.28123e-05
2023 2 1 1 10 3 3 4.26248e-05
2023 2 1 1 10 3 4 4.23716e-05
2023 2 1 1 10 3 5 4.22961e-05
2023 2 1 1 10 3 6 4.15107e-05
2023 2 1 1 10 3 7 4.19082e-05
2023 3 1 1 2 2 0 0.000153147
2023 3 1 1 2 3 0 0.000131711
2023 3 1 1 3 2 0 0.00100108
2023 3 1 1 3 3 0 0.000755437
2023 3 1 1 3 3 1 0.000312412
2023 3 1 1 3 3 2 0.000233742
2023 3 1 1 3 3 3 0.000186738
2023 3 1 1 3 3 4 0.000186738
2023 3 1 1 3 3 5 0.000167256
2023 3 1 1 3 3 7 0.000176596
2023 3 1 1 4 2 0 0.0038288
2023 3 1 1 4 2 1 0.00103598
2023 3 1 1 4 2 2 0.000554092
2023 3 1 1 4 2 3 0.000362736
2023 3 1 1 4 2 4 0.000375903
2023 3 1 1 4 2 8 0.000393889
2023 3 1 1 4 3 0 0.00258051
2023 3 1 1 4 3 1 0.00129398
2023 3 1 1 4 3 2 0.00102361
2023 3 1 1 4 3 3 0.000852161
2023 3 1 1 4 3 4 0.000852161
2023 3 1 1 4 3 5 0.000778412
2023 3 1 1 4 3 6 0.000678045
2023 3 1 1 4 3 7 0.000813986
2023 3 1 1 5 2 0 0.00412929
2023 3 1 1 5 2 1 0.00142651
2023 3 1 1 5 2 2 0.0008388
2023 3 1 1 5 2 3 0.000582529
2023 3 1 1 5 2 4 0.000600763
2023 3 1 1 5 2 5 0.000473575
2023 3 1 1 5 2 6 0.000452
2023 3 1 1 5 2 7 0.000466215
2023 3 1 1 5 2 8 0.000625507
2023 3 1 1 5 3 0 0.0025354
2023 3 1 1 5 3 1 0.00149028
2023 3 1 1 5 3 2 0.00123431
2023 3 1 1 5 3 3 0.00106307
2023 3 1 1 5 3 4 0.00106307
2023 3 1 1 5 3 5 0.00098694
2023 3 1 1 5 3 6 0.00088064
2023 3 1 1 5 3 7 0.00102386
2023 3 1 1 6 2 0 0.00473057
2023 3 1 1 6 2 1 0.00199164
2023 3 1 1 6 2 2 0.00126446
2023 3 1 1 6 2 3 0.000921144
2023 3 1 1 6 2 4 0.000946266
2023 3 1 1 6 2 5 0.000768392
2023 3 1 1 6 2 6 0.000737558
2023 3 1 1 6 2 7 0.000757896
2023 3 1 1 6 2 8 0.00098017
2023 3 1 1 6 3 0 0.00269354
2023 3 1 1 6 3 1 0.00180052
2023 3 1 1 6 3 2 0.00154777
2023 3 1 1 6 3 3 0.00137019
2023 3 1 1 6 3 4 0.00137019
2023 3 1 1 6 3 5 0.00128887
2023 3 1 1 6 3 6 0.00117269
2023 3 1 1 6 3 7 0.0013285
2023 3 1 1 7 2 0 0.00279781
2023 3 1 1 7 2 1 0.00140912
2023 3 1 1 7 2 2 0.000959015
2023 3 1 1 7 2 3 0.000729563
2023 3 1 1 7 2 4 0.000746806
2023 3 1 1 7 2 5 0.000622947
2023 3 1 1 7 2 6 0.000601031
2023 3 1 1 7 2 7 0.000615503
2023 3 1 1 7 2 8 0.000769955
2023 3 1 1 7 3 0 0.0014878
2023 3 1 1 7 3 1 0.00111745
2023 3 1 1 7 3 2 0.000993505
2023 3 1 1 7 3 3 0.000901704
2023 3 1 1 7 3 4 0.000901704
2023 3 1 1 7 3 5 0.000858335
2023 3 1 1 7 3 6 0.00079488
2023 3 1 1 7 3 7 0.000879575
2023 3 1 1 8 2 0 0.00408607
2023 3 1 1 8 2 1 0.00246454
2023 3 1 1 8 2 2 0.00179878
2023 3 1 1 8 2 3 0.00142936
2023 3 1 1 8 2 4 0.00145793
2023 3 1 1 8 2 5 0.00124947
2023 3 1 1 8 2 6 0.00121176
2023 3 1 1 8 2 7 0.00123669
2023 3 1 1 8 2 8 0.00149607
2023 3 1 1 8 3 0 0.00202847
2023 3 1 1 8 3 1 0.00171303
2023 3 1 1 8 3 2 0.00157554
2023 3 1 1 8 3 3 0.00146624
2023 3 1 1 8 3 4 0.00146624
2023 3 1 1 8 3 5 0.00141252
2023 3 1 1 8 3 6 0.00133155
2023 3 1 1 8 3 7 0.001439
2023 3 1 1 9 2 0 0.000716926
2023 3 1 1 9 2 1 0.00054602
2023 3 1 1 9 2 2 0.000436251
2023 3 1 1 9 2 3 0.000366766
2023 3 1 1 9 2 4 0.000372374
2023 3 1 1 9 2 5 0.000330492
2023 3 1 1 9 2 6 0.000322671
2023 3 1 1 9 2 7 0.00032785
2023 3 1 1 9 2 8 0.000379797
2023 3 1 1 9 3 0 0.000325613
2023 3 1 1 9 3 1 0.000320014
2023 3 1 1 9 3 2 0.000307524
2023 3 1 1 9 3 3 0.000295623
2023 3 1 1 9 3 4 0.000295623
2023 3 1 1 9 3 5 0.000289234
2023 3 1 1 9 3 6 0.000278994
2023 3 1 1 9 3 7 0.000292424
2023 3 1 1 10 2 0 2.36543e-05
2023 3 1 1 10 2 1 2.19898e-05
2023 3 1 1 10 2 2 1.89812e-05
2023 3 1 1 10 2 3 1.67457e-05
2023 3 1 1 10 2 4 1.69348e-05
2023 3 1 1 10 2 5 1.54863e-05
2023 3 1 1 10 2 6 1.52065e-05
2023 3 1 1 10 2 7 1.53921e-05
2023 3 1 1 10 2 8 1.71828e-05
2023 3 1 1 10 3 0 9.95675e-06
2023 3 1 1 10 3 1 1.11399e-05
2023 3 1 1 10 3 2 1.11139e-05
2023 3 1 1 10 3 3 1.0984e-05
2023 3 1 1 10 3 4 1.0984e-05
2023 3 1 1 10 3 5 1.08897e-05
2023 3 1 1 10 3 6 1.07126e-05
2023 3 1 1 10 3 7 1.09386e-05
2023 4 1 1 3 2 0 0.00163494
2023 4 1 1 3 2 1 0.000358823
2023 4 1 1 3 3 0 0.00096691
2023 4 1 1 3 3 1 0.000352236
2023 4 1 1 3 3 2 0.000277472
2023 4 1 1 3 3 3 0.000230425
2023 4 1 1 3 3 4 0.000221269
2023 4 1 1 3 3 7 0.00022426
2023 4 1 1 4 2 0 0.00842093
2023 4 1 1 4 2 1 0.00245217
2023 4 1 1 4 2 2 0.00154633
2023 4 1 1 4 2 3 0.0013119
2023 4 1 1 4 2 4 0.000999633
2023 4 1 1 4 2 5 0.000906837
2023 4 1 1 4 3 0 0.00445653
2023 4 1 1 4 3 1 0.00201758
2023 4 1 1 4 3 2 0.00166252
2023 4 1 1 4 3 3 0.0014281
2023 4 1 1 4 3 4 0.00138133
2023 4 1 1 4 3 5 0.00128101
2023 4 1 1 4 3 6 0.00122868
2023 4 1 1 4 3 7 0.00139665
2023 4 1 1 5 2 0 0.009747
2023 4 1 1 5 2 1 0.00356545
2023 4 1 1 5 2 2 0.00241229
2023 4 1 1 5 2 3 0.00209582
2023 4 1 1 5 2 4 0.00165886
2023 4 1 1 5 2 5 0.00152496
2023 4 1 1 5 2 6 0.00121351
2023 4 1 1 5 2 7 0.00127501
2023 4 1 1 5 2 8 0.0011249
2023 4 1 1 5 3 0 0.00471622
2023 4 1 1 5 3 1 0.00254423
2023 4 1 1 5 3 2 0.002174
2023 4 1 1 5 3 3 0.00191908
2023 4 1 1 5 3 4 0.00186709
2023 4 1 1 5 3 5 0.00175427
2023 4 1 1 5 3 6 0.00169463
2023 4 1 1 5 3 7 0.00188417
2023 4 1 1 6 2 0 0.0144788
2023 4 1 1 6 2 1 0.00639498
2023 4 1 1 6 2 2 0.00458577
2023 4 1 1 6 2 3 0.00406326
2023 4 1 1 6 2 4 0.00331876
2023 4 1 1 6 2 5 0.00308451
2023 4 1 1 6 2 6 0.00252655
2023 4 1 1 6 2 7 0.00263829
2023 4 1 1 6 2 8 0.00236404
2023 4 1 1 6 3 0 0.00650573
2023 4 1 1 6 3 1 0.0040567
2023 4 1 1 6 3 2 0.00357198
2023 4 1 1 6 3 3 0.00322499
2023 4 1 1 6 3 4 0.00315281
2023 4 1 1 6 3 5 0.00299442
2023 4 1 1 6 3 6 0.00290973
2023 4 1 1 6 3 7 0.00317657
2023 4 1 1 7 2 0 0.00882659
2023 4 1 1 7 2 1 0.00461815
2023 4 1 1 7 2 2 0.00348931
2023 4 1 1 7 2 3 0.00314684
2023 4 1 1 7 2 4 0.00264387
2023 4 1 1 7 2 5 0.00248158
2023 4 1 1 7 2 6 0.00208619
2023 4 1 1 7 2 7 0.00216643
2023 4 1 1 7 2 8 0.00196846
2023 4 1 1 7 3 0 0.0037107
2023 4 1 1 7 3 1 0.00263556
2023 4 1 1 7 3 2 0.00238408
2023 4 1 1 7 3 3 0.00219651
2023 4 1 1 7 3 4 0.00215669
2023 4 1 1 7 3 5 0.00206831
2023 4 1 1 7 3 6 0.00202048
2023 4 1 1 7 3 7 0.00216983
2023 4 1 1 8 2 0 0.0128977
2023 4 1 1 8 2 1 0.00801139
2023 4 1 1 8 2 2 0.00638222
2023 4 1 1 8 2 3 0.00585972
2023 4 1 1 8 2 4 0.00506602
2023 4 1 1 8 2 5 0.00480272
2023 4 1 1 8 2 6 0.00414517
2023 4 1 1 8 2 7 0.00428056
2023 4 1 1 8 2 8 0.00394465
2023 4 1 1 8 3 0 0.00506875
2023 4 1 1 8 3 1 0.00410761
2023 4 1 1 8 3 2 0.00381856
2023 4 1 1 8 3 3 0.00359104
2023 4 1 1 8 3 4 0.00354147
2023 4 1 1 8 3 5 0.00342986
2023 4 1 1 8 3 6 0.00336857
2023 4 1 1 8 3 7 0.00355788
2023 4 1 1 9 2 0 0.00233484
2023 4 1 1 9 2 1 0.00181006
2023 4 1 1 9 2 2 0.00154401
2023 4 1 1 9 2 3 0.00145075
2023 4 1 1 9 2 4 0.00130145
2023 4 1 1 9 2 5 0.00124981
2023 4 1 1 9 2 6 0.00111599
2023 4 1 1 9 2 7 0.00114413
2023 4 1 1 9 2 8 0.00107373
2023 4 1 1 9 3 0 0.000841079
2023 4 1 1 9 3 1 0.000808148
2023 4 1 1 9 3 2 0.000778255
2023 4 1 1 9 3 3 0.000751532
2023 4 1 1 9 3 4 0.000745375
2023 4 1 1 9 3 5 0.000731102
2023 4 1 1 9 3 6 0.000723027
2023 4 1 1 9 3 7 0.000747425
2023 4 1 1 10 2 0 7.83196e-05
2023 4 1 1 10 2 1 7.33516e-05
2023 4 1 1 10 2 2 6.63285e-05
2023 4 1 1 10 2 3 6.35628e-05
2023 4 1 1 10 2 4 5.8847e-05
2023 4 1 1 10 2 5 5.71367e-05
2023 4 1 1 10 2 6 5.25199e-05
2023 4 1 1 10 2 7 5.35128e-05
2023 4 1 1 10 2 8 5.1007e-05
2023 4 1 1 10 3 0 2.61937e-05
2023 4 1 1 10 3 1 2.91039e-05
2023 4 1 1 10 3 2 2.88836e-05
2023 4 1 1 10 3 3 2.85293e-05
2023 4 1 1 10 3 4 2.84329e-05
2023 4 1 1 10 3 5 2.8192e-05
2023 4 1 1 10 3 6 2.80458e-05
2023 4 1 1 10 3 7 2.84656e-05
2024 1 1 1 2 2 1 0.00110766
2024 1 1 1 2 3 1 0.00101073
2024 1 1 1 3 2 1 0.00329933
2024 1 1 1 3 3 1 0.00250538
2024 1 1 1 3 3 2 0.000917366
2024 1 1 1 3 3 3 0.000712547
2024 1 1 1 3 3 4 0.00064953
2024 1 1 1 3 3 5 0.000594529
2024 1 1 1 3 3 6 0.000538739
2024 1 1 1 3 3 7 0.000553852
2024 1 1 1 4 2 1 0.0118491
2024 1 1 1 4 2 2 0.00359659
2024 1 1 1 4 2 3 0.00249729
2024 1 1 1 4 2 4 0.00159872
2024 1 1 1 4 2 5 0.00141223
2024 1 1 1 4 2 6 0.00122421
2024 1 1 1 4 3 1 0.00776611
2024 1 1 1 4 3 2 0.00356435
2024 1 1 1 4 3 3 0.00290928
2024 1 1 1 4 3 4 0.00269914
2024 1 1 1 4 3 5 0.0025119
2024 1 1 1 4 3 6 0.00231798
2024 1 1 1 4 3 7 0.00237093
2024 1 1 1 5 2 1 0.0113563
2024 1 1 1 5 2 2 0.00429191
2024 1 1 1 5 2 3 0.00315234
2024 1 1 1 5 2 4 0.00215179
2024 1 1 1 5 2 5 0.00193352
2024 1 1 1 5 2 6 0.00170876
2024 1 1 1 5 2 7 0.00164259
2024 1 1 1 5 2 8 0.00105576
2024 1 1 1 5 3 1 0.00663138
2024 1 1 1 5 3 2 0.00363364
2024 1 1 1 5 3 3 0.00308347
2024 1 1 1 5 3 4 0.00290057
2024 1 1 1 5 3 5 0.00273471
2024 1 1 1 5 3 6 0.00255986
2024 1 1 1 5 3 7 0.00260793
2024 1 1 1 6 2 1 0.021875
2024 1 1 1 6 2 2 0.00992426
2024 1 1 1 6 2 3 0.00763864
2024 1 1 1 6 2 4 0.00550047
2024 1 1 1 6 2 5 0.00501338
2024 1 1 1 6 2 6 0.00450245
2024 1 1 1 6 2 7 0.00435007
2024 1 1 1 6 2 8 0.00295226
2024 1 1 1 6 3 1 0.0116018
2024 1 1 1 6 3 2 0.00736876
2024 1 1 1 6 3 3 0.00645903
2024 1 1 1 6 3 4 0.00614633
2024 1 1 1 6 3 5 0.00585804
2024 1 1 1 6 3 6 0.00554909
2024 1 1 1 6 3 7 0.00563455
2024 1 1 1 7 2 1 0.0137666
2024 1 1 1 7 2 2 0.00735249
2024 1 1 1 7 2 3 0.00590084
2024 1 1 1 7 2 4 0.00445691
2024 1 1 1 7 2 5 0.00411419
2024 1 1 1 7 2 6 0.00374837
2024 1 1 1 7 2 7 0.00363792
2024 1 1 1 7 2 8 0.00259185
2024 1 1 1 7 3 1 0.0067001
2024 1 1 1 7 3 2 0.00485543
2024 1 1 1 7 3 3 0.00438098
2024 1 1 1 7 3 4 0.004212
2024 1 1 1 7 3 5 0.00405351
2024 1 1 1 7 3 6 0.00388073
2024 1 1 1 7 3 7 0.00392883
2024 1 1 1 8 2 1 0.0197378
2024 1 1 1 8 2 2 0.0123996
2024 1 1 1 8 2 3 0.0103743
2024 1 1 1 8 2 4 0.00821696
2024 1 1 1 8 2 5 0.00768165
2024 1 1 1 8 2 6 0.00709937
2024 1 1 1 8 2 7 0.00692126
2024 1 1 1 8 2 8 0.00517528
2024 1 1 1 8 3 1 0.00881897
2024 1 1 1 8 3 2 0.00728708
2024 1 1 1 8 3 3 0.00676716
2024 1 1 1 8 3 4 0.00657309
2024 1 1 1 8 3 5 0.00638699
2024 1 1 1 8 3 6 0.00617971
2024 1 1 1 8 3 7 0.00623787
2024 1 1 1 9 2 1 0.00321366
2024 1 1 1 9 2 2 0.00250135
2024 1 1 1 9 2 3 0.00221095
2024 1 1 1 9 2 4 0.00186452
2024 1 1 1 9 2 5 0.00177239
2024 1 1 1 9 2 6 0.00166924
2024 1 1 1 9 2 7 0.00163706
2024 1 1 1 9 2 8 0.00130474
2024 1 1 1 9 3 1 0.00128262
2024 1 1 1 9 3 2 0.00126026
2024 1 1 1 9 3 3 0.0012157
2024 1 1 1 9 3 4 0.0011969
2024 1 1 1 9 3 5 0.0011779
2024 1 1 1 9 3 6 0.00115569
2024 1 1 1 9 3 7 0.00116203
2024 1 1 1 10 2 1 0.000105607
2024 1 1 1 10 2 2 9.8642e-05
2024 1 1 1 10 2 3 9.1362e-05
2024 1 1 1 10 2 4 8.12697e-05
2024 1 1 1 10 2 5 7.83595e-05
2024 1 1 1 10 2 6 7.49938e-05
2024 1 1 1 10 2 7 7.39207e-05
2024 1 1 1 10 2 8 6.22022e-05
2024 1 1 1 10 3 1 3.82891e-05
2024 1 1 1 10 3 2 4.35968e-05
2024 1 1 1 10 3 3 4.34381e-05
2024 1 1 1 10 3 4 4.32611e-05
2024 1 1 1 10 3 5 4.30376e-05
2024 1 1 1 10 3 6 4.27302e-05
2024 1 1 1 10 3 7 4.28225e-05
2024 2 1 1 2 3 1 0.000628808
2024 2 1 1 3 2 1 0.000375034
2024 2 1 1 3 3 1 0.00210322
2024 2 1 1 3 3 2 0.000883874
2024 2 1 1 3 3 3 0.000725437
2024 2 1 1 3 3 4 0.000642459
2024 2 1 1 3 3 5 0.000623942
2024 2 1 1 3 3 7 0.000549751
2024 2 1 1 4 2 1 0.00138364
2024 2 1 1 4 2 2 0.000631055
2024 2 1 1 4 2 3 0.000701959
2024 2 1 1 4 2 4 0.000384239
2024 2 1 1 4 2 5 0.000409949
2024 2 1 1 4 3 1 0.00590131
2024 2 1 1 4 3 2 0.00298917
2024 2 1 1 4 3 3 0.00254868
2024 2 1 1 4 3 4 0.0023092
2024 2 1 1 4 3 5 0.00225483
2024 2 1 1 4 3 6 0.00186353
2024 2 1 1 4 3 7 0.00203328
2024 2 1 1 5 2 1 0.00163189
2024 2 1 1 5 2 2 0.000846362
2024 2 1 1 5 2 3 0.000926224
2024 2 1 1 5 2 4 0.000553992
2024 2 1 1 5 2 5 0.00058569
2024 2 1 1 5 2 6 0.000425103
2024 2 1 1 5 2 7 0.000329077
2024 2 1 1 5 2 8 0.000270491
2024 2 1 1 5 3 1 0.00558936
2024 2 1 1 5 3 2 0.00328806
2024 2 1 1 5 3 3 0.00289046
2024 2 1 1 5 3 4 0.00266714
2024 2 1 1 5 3 5 0.00261568
2024 2 1 1 5 3 6 0.0022362
2024 2 1 1 5 3 7 0.00240285
2024 2 1 1 6 2 1 0.00337611
2024 2 1 1 6 2 2 0.00194421
2024 2 1 1 6 2 3 0.00209959
2024 2 1 1 6 2 4 0.00134982
2024 2 1 1 6 2 5 0.00141648
2024 2 1 1 6 2 6 0.00107192
2024 2 1 1 6 2 7 0.000856467
2024 2 1 1 6 2 8 0.000720608
2024 2 1 1 6 3 1 0.00967188
2024 2 1 1 6 3 2 0.00642696
2024 2 1 1 6 3 3 0.00579209
2024 2 1 1 6 3 4 0.00542468
2024 2 1 1 6 3 5 0.00533885
2024 2 1 1 6 3 6 0.00469189
2024 2 1 1 6 3 7 0.00497915
2024 2 1 1 7 2 1 0.00227309
2024 2 1 1 7 2 2 0.00143974
2024 2 1 1 7 2 3 0.00153613
2024 2 1 1 7 2 4 0.00105458
2024 2 1 1 7 2 5 0.00109921
2024 2 1 1 7 2 6 0.000864007
2024 2 1 1 7 2 7 0.000710493
2024 2 1 1 7 2 8 0.000610611
2024 2 1 1 7 3 1 0.00553564
2024 2 1 1 7 3 2 0.00410943
2024 2 1 1 7 3 3 0.00378821
2024 2 1 1 7 3 4 0.00359623
2024 2 1 1 7 3 5 0.00355073
2024 2 1 1 7 3 6 0.00319968
2024 2 1 1 7 3 7 0.00335733
2024 2 1 1 8 2 1 0.00376795
2024 2 1 1 8 2 2 0.00262383
2024 2 1 1 8 2 3 0.00276602
2024 2 1 1 8 2 4 0.00202719
2024 2 1 1 8 2 5 0.0020988
2024 2 1 1 8 2 6 0.00171325
2024 2 1 1 8 2 7 0.00144979
2024 2 1 1 8 2 8 0.00127258
2024 2 1 1 8 3 1 0.00780581
2024 2 1 1 8 3 2 0.00647058
2024 2 1 1 8 3 3 0.00610065
2024 2 1 1 8 3 4 0.00587
2024 2 1 1 8 3 5 0.00581433
2024 2 1 1 8 3 6 0.00537193
2024 2 1 1 8 3 7 0.00557339
2024 2 1 1 9 2 1 0.000757404
2024 2 1 1 9 2 2 0.000596863
2024 2 1 1 9 2 3 0.000619408
2024 2 1 1 9 2 4 0.00049438
2024 2 1 1 9 2 5 0.000507368
2024 2 1 1 9 2 6 0.0004351
2024 2 1 1 9 2 7 0.000382218
2024 2 1 1 9 2 8 0.000344879
2024 2 1 1 9 3 1 0.00127052
2024 2 1 1 9 3 2 0.00121627
2024 2 1 1 9 3 3 0.00118093
2024 2 1 1 9 3 4 0.00115643
2024 2 1 1 9 3 5 0.00115026
2024 2 1 1 9 3 6 0.00109793
2024 2 1 1 9 3 7 0.00112247
2024 2 1 1 10 2 1 2.9054e-05
2024 2 1 1 10 2 2 2.5446e-05
2024 2 1 1 10 2 3 2.60556e-05
2024 2 1 1 10 2 4 2.23674e-05
2024 2 1 1 10 2 5 2.27835e-05
2024 2 1 1 10 2 6 2.03786e-05
2024 2 1 1 10 2 7 1.84825e-05
2024 2 1 1 10 2 8 1.70742e-05
2024 2 1 1 10 3 1 4.07002e-05
2024 2 1 1 10 3 2 4.40586e-05
2024 2 1 1 10 3 3 4.38656e-05
2024 2 1 1 10 3 4 4.3605e-05
2024 2 1 1 10 3 5 4.35273e-05
2024 2 1 1 10 3 6 4.27191e-05
2024 2 1 1 10 3 7 4.31281e-05
2024 3 1 1 2 2 0 0.000157742
2024 3 1 1 2 3 0 0.000135662
2024 3 1 1 3 2 0 0.00103252
2024 3 1 1 3 3 0 0.000779163
2024 3 1 1 3 3 1 0.000322224
2024 3 1 1 3 3 2 0.000241083
2024 3 1 1 3 3 3 0.000192603
2024 3 1 1 3 3 4 0.000192603
2024 3 1 1 3 3 5 0.000172508
2024 3 1 1 3 3 7 0.000182142
2024 3 1 1 4 2 0 0.00395451
2024 3 1 1 4 2 1 0.00106999
2024 3 1 1 4 2 2 0.000572283
2024 3 1 1 4 2 3 0.000374645
2024 3 1 1 4 2 4 0.000388245
2024 3 1 1 4 2 8 0.000406821
2024 3 1 1 4 3 0 0.00266523
2024 3 1 1 4 3 1 0.00133646
2024 3 1 1 4 3 2 0.00105722
2024 3 1 1 4 3 3 0.000880138
2024 3 1 1 4 3 4 0.000880138
2024 3 1 1 4 3 5 0.000803968
2024 3 1 1 4 3 6 0.000700306
2024 3 1 1 4 3 7 0.00084071
2024 3 1 1 5 2 0 0.00424486
2024 3 1 1 5 2 1 0.00146644
2024 3 1 1 5 2 2 0.000862277
2024 3 1 1 5 2 3 0.000598834
2024 3 1 1 5 2 4 0.000617578
2024 3 1 1 5 2 5 0.00048683
2024 3 1 1 5 2 6 0.000464651
2024 3 1 1 5 2 7 0.000479264
2024 3 1 1 5 2 8 0.000643015
2024 3 1 1 5 3 0 0.00260636
2024 3 1 1 5 3 1 0.00153199
2024 3 1 1 5 3 2 0.00126886
2024 3 1 1 5 3 3 0.00109282
2024 3 1 1 5 3 4 0.00109282
2024 3 1 1 5 3 5 0.00101456
2024 3 1 1 5 3 6 0.000905288
2024 3 1 1 5 3 7 0.00105252
2024 3 1 1 6 2 0 0.0048511
2024 3 1 1 6 2 1 0.00204239
2024 3 1 1 6 2 2 0.00129668
2024 3 1 1 6 2 3 0.000944614
2024 3 1 1 6 2 4 0.000970376
2024 3 1 1 6 2 5 0.000787969
2024 3 1 1 6 2 6 0.00075635
2024 3 1 1 6 2 7 0.000777206
2024 3 1 1 6 2 8 0.00100514
2024 3 1 1 6 3 0 0.00276217
2024 3 1 1 6 3 1 0.00184639
2024 3 1 1 6 3 2 0.00158721
2024 3 1 1 6 3 3 0.00140511
2024 3 1 1 6 3 4 0.00140511
2024 3 1 1 6 3 5 0.00132171
2024 3 1 1 6 3 6 0.00120257
2024 3 1 1 6 3 7 0.00136235
2024 3 1 1 7 2 0 0.00286063
2024 3 1 1 7 2 1 0.00144076
2024 3 1 1 7 2 2 0.000980549
2024 3 1 1 7 2 3 0.000745944
2024 3 1 1 7 2 4 0.000763574
2024 3 1 1 7 2 5 0.000636935
2024 3 1 1 7 2 6 0.000614527
2024 3 1 1 7 2 7 0.000629323
2024 3 1 1 7 2 8 0.000787244
2024 3 1 1 7 3 0 0.00152121
2024 3 1 1 7 3 1 0.00114254
2024 3 1 1 7 3 2 0.00101581
2024 3 1 1 7 3 3 0.000921951
2024 3 1 1 7 3 4 0.000921951
2024 3 1 1 7 3 5 0.000877608
2024 3 1 1 7 3 6 0.000812728
2024 3 1 1 7 3 7 0.000899325
2024 3 1 1 8 2 0 0.00416261
2024 3 1 1 8 2 1 0.0025107
2024 3 1 1 8 2 2 0.00183247
2024 3 1 1 8 2 3 0.00145613
2024 3 1 1 8 2 4 0.00148524
2024 3 1 1 8 2 5 0.00127287
2024 3 1 1 8 2 6 0.00123446
2024 3 1 1 8 2 7 0.00125985
2024 3 1 1 8 2 8 0.00152409
2024 3 1 1 8 3 0 0.00206647
2024 3 1 1 8 3 1 0.00174512
2024 3 1 1 8 3 2 0.00160505
2024 3 1 1 8 3 3 0.00149371
2024 3 1 1 8 3 4 0.00149371
2024 3 1 1 8 3 5 0.00143898
2024 3 1 1 8 3 6 0.00135649
2024 3 1 1 8 3 7 0.00146595
2024 3 1 1 9 2 0 0.000726302
2024 3 1 1 9 2 1 0.00055316
2024 3 1 1 9 2 2 0.000441956
2024 3 1 1 9 2 3 0.000371562
2024 3 1 1 9 2 4 0.000377243
2024 3 1 1 9 2 5 0.000334814
2024 3 1 1 9 2 6 0.00032689
2024 3 1 1 9 2 7 0.000332138
2024 3 1 1 9 2 8 0.000384764
2024 3 1 1 9 3 0 0.000329871
2024 3 1 1 9 3 1 0.000324199
2024 3 1 1 9 3 2 0.000311546
2024 3 1 1 9 3 3 0.000299489
2024 3 1 1 9 3 4 0.000299489
2024 3 1 1 9 3 5 0.000293016
2024 3 1 1 9 3 6 0.000282642
2024 3 1 1 9 3 7 0.000296248
2024 3 1 1 10 2 0 2.38384e-05
2024 3 1 1 10 2 1 2.21609e-05
2024 3 1 1 10 2 2 1.91289e-05
2024 3 1 1 10 2 3 1.6876e-05
2024 3 1 1 10 2 4 1.70666e-05
2024 3 1 1 10 2 5 1.56068e-05
2024 3 1 1 10 2 6 1.53249e-05
2024 3 1 1 10 2 7 1.55119e-05
2024 3 1 1 10 2 8 1.73165e-05
2024 3 1 1 10 3 0 1.00342e-05
2024 3 1 1 10 3 1 1.12266e-05
2024 3 1 1 10 3 2 1.12004e-05
2024 3 1 1 10 3 3 1.10695e-05
2024 3 1 1 10 3 4 1.10695e-05
2024 3 1 1 10 3 5 1.09744e-05
2024 3 1 1 10 3 6 1.0796e-05
2024 3 1 1 10 3 7 1.10237e-05
2024 4 1 1 3 2 0 0.00168836
2024 4 1 1 3 2 1 0.000370546
2024 4 1 1 3 3 0 0.0009985
2024 4 1 1 3 3 1 0.000363743
2024 4 1 1 3 3 2 0.000286537
2024 4 1 1 3 3 3 0.000237953
2024 4 1 1 3 3 4 0.000228498
2024 4 1 1 3 3 7 0.000231587
2024 4 1 1 4 2 0 0.00865311
2024 4 1 1 4 2 1 0.00251978
2024 4 1 1 4 2 2 0.00158897
2024 4 1 1 4 2 3 0.00134807
2024 4 1 1 4 2 4 0.00102719
2024 4 1 1 4 2 5 0.00093184
